dossier_id,rotation_id,announced_fact_id,mode,slots,selection_valid,selected_count,announced_card_selected,hidden_card_selection_rate,handoff_characters,handoff_words,handoff_estimated_tokens,immediate_em,reusable_em,immediate_f1,reusable_f1,immediate_judge_correct,reusable_judge_correct
fic:14,fic:14:A=side3:141787b1584d,fic:14:side3,generic,2,1.0,2,0.0,0.4,181,33,48,0.0,0.4,0.0,0.4,0.0,0.4
fic:14,fic:14:A=side3:141787b1584d,fic:14:side3,conditioned,2,1.0,2,1.0,0.2,136,25,36,0.0,0.2,0.5,0.2,1.0,0.2
fic:14,fic:14:A=side3:141787b1584d,fic:14:side3,generic,4,1.0,4,1.0,0.6,332,62,89,0.0,0.6,0.5,0.6,1.0,0.6
fic:14,fic:14:A=side3:141787b1584d,fic:14:side3,conditioned,4,1.0,4,1.0,0.6,432,80,116,0.0,0.6,0.5,0.6,1.0,0.6
fic:14,fic:14:A=side3:141787b1584d,fic:14:side3,generic,6,1.0,6,1.0,1.0,605,112,163,0.0,0.8,0.5,0.96,1.0,1.0
fic:14,fic:14:A=side3:141787b1584d,fic:14:side3,conditioned,6,1.0,6,1.0,1.0,605,112,163,0.0,0.8,0.5,0.96,1.0,1.0
fic:15,fic:15:A=side5:3857e04bfbeb,fic:15:side5,generic,2,1.0,2,0.0,0.4,156,28,42,0.0,0.6,0.0,0.6,0.0,0.6
fic:15,fic:15:A=side5:3857e04bfbeb,fic:15:side5,conditioned,2,1.0,2,1.0,0.2,126,26,34,0.0,0.2,0.33333333333333337,0.2,1.0,0.2
fic:15,fic:15:A=side5:3857e04bfbeb,fic:15:side5,generic,4,1.0,4,1.0,0.6,362,69,97,1.0,0.6,1.0,0.6,1.0,0.6
fic:15,fic:15:A=side5:3857e04bfbeb,fic:15:side5,conditioned,4,1.0,4,1.0,0.6,349,62,94,0.0,0.6,0.33333333333333337,0.6,1.0,0.6
fic:15,fic:15:A=side5:3857e04bfbeb,fic:15:side5,generic,6,1.0,6,1.0,1.0,565,103,152,1.0,1.0,1.0,1.0,1.0,1.0
fic:15,fic:15:A=side5:3857e04bfbeb,fic:15:side5,conditioned,6,1.0,6,1.0,1.0,565,103,152,1.0,1.0,1.0,1.0,1.0,1.0
fic:15,fic:15:A=side3:ffd665daafab,fic:15:side3,generic,2,1.0,2,1.0,0.2,156,28,42,1.0,0.4,1.0,0.4,1.0,0.4
fic:15,fic:15:A=side3:ffd665daafab,fic:15:side3,conditioned,2,1.0,2,1.0,0.2,126,26,34,1.0,0.0,1.0,0.06666666666666668,1.0,0.2
fic:15,fic:15:A=side3:ffd665daafab,fic:15:side3,generic,4,1.0,4,1.0,0.6,362,69,97,1.0,0.6,1.0,0.6,1.0,0.6
fic:15,fic:15:A=side3:ffd665daafab,fic:15:side3,conditioned,4,1.0,4,1.0,0.6,392,71,105,1.0,0.6,1.0,0.64,1.0,0.6
fic:15,fic:15:A=side3:ffd665daafab,fic:15:side3,generic,6,1.0,6,1.0,1.0,565,103,152,1.0,1.0,1.0,1.0,1.0,1.0
fic:15,fic:15:A=side3:ffd665daafab,fic:15:side3,conditioned,6,1.0,6,1.0,1.0,565,103,152,1.0,1.0,1.0,1.0,1.0,1.0
fic:15,fic:15:A=side2:e9961ec1dbf9,fic:15:side2,generic,2,1.0,2,1.0,0.2,156,28,42,1.0,0.4,1.0,0.4,1.0,0.4
fic:15,fic:15:A=side2:e9961ec1dbf9,fic:15:side2,conditioned,2,1.0,2,1.0,0.2,256,45,69,1.0,0.4,1.0,0.44000000000000006,1.0,0.4
fic:15,fic:15:A=side2:e9961ec1dbf9,fic:15:side2,generic,4,1.0,4,0.0,0.8,362,69,97,0.0,0.8,0.0,0.8,0.0,0.8
fic:15,fic:15:A=side2:e9961ec1dbf9,fic:15:side2,conditioned,4,1.0,4,1.0,0.6,384,71,103,1.0,0.6,1.0,0.6666666666666667,1.0,0.8
fic:15,fic:15:A=side2:e9961ec1dbf9,fic:15:side2,generic,6,1.0,6,1.0,1.0,565,103,152,1.0,1.0,1.0,1.0,1.0,1.0
fic:15,fic:15:A=side2:e9961ec1dbf9,fic:15:side2,conditioned,6,1.0,6,1.0,1.0,565,103,152,1.0,1.0,1.0,1.0,1.0,1.0
fic:15,fic:15:A=side4:208648553880,fic:15:side4,generic,2,1.0,2,0.0,0.4,156,28,42,0.0,0.6,0.0,0.6,0.0,0.6
fic:15,fic:15:A=side4:208648553880,fic:15:side4,conditioned,2,1.0,2,1.0,0.2,171,32,46,1.0,0.0,1.0,0.06666666666666668,1.0,0.2
fic:15,fic:15:A=side4:208648553880,fic:15:side4,generic,4,1.0,4,0.0,0.8,362,69,97,0.0,0.8,0.0,0.8,0.0,0.8
fic:15,fic:15:A=side4:208648553880,fic:15:side4,conditioned,4,1.0,4,1.0,0.6,387,73,104,1.0,0.8,1.0,0.8,1.0,0.8
fic:15,fic:15:A=side4:208648553880,fic:15:side4,generic,6,1.0,6,1.0,1.0,565,103,152,1.0,1.0,1.0,1.0,1.0,1.0
fic:15,fic:15:A=side4:208648553880,fic:15:side4,conditioned,6,1.0,6,1.0,1.0,565,103,152,1.0,1.0,1.0,1.0,1.0,1.0
fic:15,fic:15:A=side1:5ca591c2cbf5,fic:15:side1,generic,2,1.0,2,0.0,0.4,156,28,42,0.0,0.6,0.0,0.6,0.0,0.6
fic:15,fic:15:A=side1:5ca591c2cbf5,fic:15:side1,conditioned,2,1.0,2,1.0,0.2,146,28,39,1.0,0.0,1.0,0.06666666666666668,1.0,0.2
fic:15,fic:15:A=side1:5ca591c2cbf5,fic:15:side1,generic,4,1.0,4,1.0,0.6,362,69,97,1.0,0.6,1.0,0.6,1.0,0.6
fic:15,fic:15:A=side1:5ca591c2cbf5,fic:15:side1,conditioned,4,1.0,4,1.0,0.6,404,73,109,1.0,0.6,1.0,0.6,1.0,0.6
fic:15,fic:15:A=side1:5ca591c2cbf5,fic:15:side1,generic,6,1.0,6,1.0,1.0,565,103,152,1.0,1.0,1.0,1.0,1.0,1.0
fic:15,fic:15:A=side1:5ca591c2cbf5,fic:15:side1,conditioned,6,1.0,6,1.0,1.0,565,103,152,1.0,1.0,1.0,1.0,1.0,1.0
fic:15,fic:15:A=target:5afef5a6f093,fic:15:target,generic,2,1.0,2,0.0,0.4,156,28,42,1.0,0.4,1.0,0.4,1.0,0.4
fic:15,fic:15:A=target:5afef5a6f093,fic:15:target,conditioned,2,1.0,2,0.0,0.4,146,28,39,0.0,0.2,0.0,0.2666666666666667,0.0,0.4
fic:15,fic:15:A=target:5afef5a6f093,fic:15:target,generic,4,1.0,4,1.0,0.6,362,69,97,1.0,0.6,1.0,0.6,1.0,0.6
fic:15,fic:15:A=target:5afef5a6f093,fic:15:target,conditioned,4,1.0,4,1.0,0.6,404,73,109,1.0,0.6,1.0,0.6,1.0,0.6
fic:15,fic:15:A=target:5afef5a6f093,fic:15:target,generic,6,1.0,6,1.0,1.0,565,103,152,1.0,1.0,1.0,1.0,1.0,1.0
fic:15,fic:15:A=target:5afef5a6f093,fic:15:target,conditioned,6,1.0,6,1.0,1.0,565,103,152,1.0,1.0,1.0,1.0,1.0,1.0
fic:16,fic:16:A=target:99fd85d79086,fic:16:target,generic,2,1.0,2,0.0,0.4,180,33,48,0.0,0.2,0.0,0.2533333333333333,0.0,0.4
fic:16,fic:16:A=target:99fd85d79086,fic:16:target,conditioned,2,1.0,2,1.0,0.2,336,57,90,1.0,0.0,1.0,0.0,1.0,0.2
fic:16,fic:16:A=target:99fd85d79086,fic:16:target,generic,4,1.0,4,0.0,0.8,366,67,98,0.0,0.6,0.0,0.6,0.0,0.8
fic:16,fic:16:A=target:99fd85d79086,fic:16:target,conditioned,4,1.0,4,1.0,0.6,522,91,141,1.0,0.4,1.0,0.4,1.0,0.6
fic:16,fic:16:A=target:99fd85d79086,fic:16:target,generic,6,1.0,6,1.0,1.0,717,125,193,1.0,0.6,1.0,0.6,1.0,1.0
fic:16,fic:16:A=target:99fd85d79086,fic:16:target,conditioned,6,1.0,6,1.0,1.0,717,125,193,1.0,0.6,1.0,0.6,1.0,1.0
fic:16,fic:16:A=side3:0e1345b00cdf,fic:16:side3,generic,2,1.0,2,0.0,0.4,180,33,48,0.0,0.2,0.26666666666666666,0.2,0.0,0.4
fic:16,fic:16:A=side3:0e1345b00cdf,fic:16:side3,conditioned,2,1.0,2,1.0,0.2,213,38,57,0.0,0.2,0.0,0.2,1.0,0.2
fic:16,fic:16:A=side3:0e1345b00cdf,fic:16:side3,generic,4,1.0,4,0.0,0.8,366,67,98,0.0,0.6,0.0,0.6,0.0,0.8
fic:16,fic:16:A=side3:0e1345b00cdf,fic:16:side3,conditioned,4,1.0,4,1.0,0.6,523,90,141,0.0,0.6,0.0,0.6,1.0,0.6
fic:16,fic:16:A=side3:0e1345b00cdf,fic:16:side3,generic,6,1.0,6,1.0,1.0,717,125,193,0.0,0.8,0.0,0.8,1.0,1.0
fic:16,fic:16:A=side3:0e1345b00cdf,fic:16:side3,conditioned,6,1.0,6,1.0,1.0,717,125,193,0.0,0.8,0.0,0.8,1.0,1.0
fic:16,fic:16:A=side4:63d4e866526f,fic:16:side4,generic,2,1.0,2,1.0,0.2,180,33,48,1.0,0.0,1.0,0.05333333333333333,1.0,0.2
fic:16,fic:16:A=side4:63d4e866526f,fic:16:side4,conditioned,2,1.0,2,1.0,0.2,172,32,46,1.0,0.2,1.0,0.2,1.0,0.2
fic:16,fic:16:A=side4:63d4e866526f,fic:16:side4,generic,4,1.0,4,1.0,0.6,366,67,98,1.0,0.4,1.0,0.4,1.0,0.6
fic:16,fic:16:A=side4:63d4e866526f,fic:16:side4,conditioned,4,1.0,4,1.0,0.6,494,86,133,1.0,0.4,1.0,0.5142857142857143,1.0,0.6
fic:16,fic:16:A=side4:63d4e866526f,fic:16:side4,generic,6,1.0,6,1.0,1.0,717,125,193,1.0,0.6,1.0,0.6,1.0,1.0
fic:16,fic:16:A=side4:63d4e866526f,fic:16:side4,conditioned,6,1.0,6,1.0,1.0,717,125,193,1.0,0.6,1.0,0.6,1.0,1.0
fic:16,fic:16:A=side2:00fc1f05748d,fic:16:side2,generic,2,1.0,2,0.0,0.4,180,33,48,0.0,0.2,0.0,0.2533333333333333,0.0,0.4
fic:16,fic:16:A=side2:00fc1f05748d,fic:16:side2,conditioned,2,1.0,2,1.0,0.2,172,32,46,1.0,0.2,1.0,0.2,1.0,0.2
fic:16,fic:16:A=side2:00fc1f05748d,fic:16:side2,generic,4,1.0,4,1.0,0.6,366,67,98,1.0,0.4,1.0,0.4,1.0,0.6
fic:16,fic:16:A=side2:00fc1f05748d,fic:16:side2,conditioned,4,1.0,4,1.0,0.6,535,92,144,1.0,0.4,1.0,0.4,1.0,0.6
fic:16,fic:16:A=side2:00fc1f05748d,fic:16:side2,generic,6,1.0,6,1.0,1.0,717,125,193,1.0,0.6,1.0,0.6,1.0,1.0
fic:16,fic:16:A=side2:00fc1f05748d,fic:16:side2,conditioned,6,1.0,6,1.0,1.0,717,125,193,1.0,0.6,1.0,0.6,1.0,1.0
fic:16,fic:16:A=side5:9f901043c8bf,fic:16:side5,generic,2,1.0,2,1.0,0.2,180,33,48,0.0,0.2,0.0,0.2533333333333333,1.0,0.2
fic:16,fic:16:A=side5:9f901043c8bf,fic:16:side5,conditioned,2,1.0,2,1.0,0.2,200,37,54,0.0,0.2,0.0,0.2,1.0,0.2
fic:16,fic:16:A=side5:9f901043c8bf,fic:16:side5,generic,4,1.0,4,1.0,0.6,366,67,98,0.0,0.6,0.0,0.6,1.0,0.6
fic:16,fic:16:A=side5:9f901043c8bf,fic:16:side5,conditioned,4,1.0,4,1.0,0.6,395,71,106,0.0,0.4,0.0,0.4,1.0,0.6
fic:16,fic:16:A=side5:9f901043c8bf,fic:16:side5,generic,6,1.0,6,1.0,1.0,717,125,193,0.0,0.8,0.0,0.8,1.0,1.0
fic:16,fic:16:A=side5:9f901043c8bf,fic:16:side5,conditioned,6,1.0,6,1.0,1.0,717,125,193,0.0,0.8,0.0,0.8,1.0,1.0
fic:16,fic:16:A=side1:bc7d5dbbc940,fic:16:side1,generic,2,1.0,2,0.0,0.4,180,33,48,0.0,0.2,0.0,0.2533333333333333,0.0,0.4
fic:16,fic:16:A=side1:bc7d5dbbc940,fic:16:side1,conditioned,2,1.0,2,1.0,0.2,184,34,49,1.0,0.2,1.0,0.2,1.0,0.2
fic:16,fic:16:A=side1:bc7d5dbbc940,fic:16:side1,generic,4,1.0,4,1.0,0.6,366,67,98,1.0,0.4,1.0,0.4,1.0,0.6
fic:16,fic:16:A=side1:bc7d5dbbc940,fic:16:side1,conditioned,4,1.0,4,1.0,0.6,407,73,110,1.0,0.2,1.0,0.2,1.0,0.6
fic:16,fic:16:A=side1:bc7d5dbbc940,fic:16:side1,generic,6,1.0,6,1.0,1.0,717,125,193,1.0,0.6,1.0,0.6,1.0,1.0
fic:16,fic:16:A=side1:bc7d5dbbc940,fic:16:side1,conditioned,6,1.0,6,1.0,1.0,717,125,193,1.0,0.6,1.0,0.6,1.0,1.0
fic:17,fic:17:A=side1:abde5c3075ed,fic:17:side1,generic,2,1.0,2,0.0,0.4,358,63,96,0.0,0.4,0.0,0.4,0.0,0.4
fic:17,fic:17:A=side1:abde5c3075ed,fic:17:side1,conditioned,2,1.0,2,1.0,0.2,151,30,40,1.0,0.2,1.0,0.3,1.0,0.2
fic:17,fic:17:A=side1:abde5c3075ed,fic:17:side1,generic,4,1.0,4,1.0,0.6,511,93,138,1.0,0.6,1.0,0.6,1.0,0.6
fic:17,fic:17:A=side1:abde5c3075ed,fic:17:side1,conditioned,4,1.0,4,1.0,0.6,511,93,138,1.0,0.6,1.0,0.6,1.0,0.6
fic:17,fic:17:A=side1:abde5c3075ed,fic:17:side1,generic,6,1.0,6,1.0,1.0,665,121,179,1.0,1.0,1.0,1.0,1.0,1.0
fic:17,fic:17:A=side1:abde5c3075ed,fic:17:side1,conditioned,6,1.0,6,1.0,1.0,665,121,179,1.0,1.0,1.0,1.0,1.0,1.0
fic:17,fic:17:A=side2:93b718552e74,fic:17:side2,generic,2,1.0,2,0.0,0.4,358,63,96,0.0,0.4,0.0,0.4,0.0,0.4
fic:17,fic:17:A=side2:93b718552e74,fic:17:side2,conditioned,2,1.0,2,1.0,0.2,162,31,43,1.0,0.2,1.0,0.2571428571428572,1.0,0.2
fic:17,fic:17:A=side2:93b718552e74,fic:17:side2,generic,4,1.0,4,1.0,0.6,511,93,138,1.0,0.6,1.0,0.6,1.0,0.6
fic:17,fic:17:A=side2:93b718552e74,fic:17:side2,conditioned,4,1.0,4,1.0,0.6,311,59,84,1.0,0.6,1.0,0.6,1.0,0.6
fic:17,fic:17:A=side2:93b718552e74,fic:17:side2,generic,6,1.0,6,1.0,1.0,665,121,179,1.0,1.0,1.0,1.0,1.0,1.0
fic:17,fic:17:A=side2:93b718552e74,fic:17:side2,conditioned,6,1.0,6,1.0,1.0,665,121,179,1.0,1.0,1.0,1.0,1.0,1.0
fic:17,fic:17:A=side4:e5f2b495c7fe,fic:17:side4,generic,2,1.0,2,0.0,0.4,358,63,96,0.0,0.4,0.0,0.4,0.0,0.4
fic:17,fic:17:A=side4:e5f2b495c7fe,fic:17:side4,conditioned,2,1.0,2,1.0,0.2,366,64,98,1.0,0.2,1.0,0.2,1.0,0.2
fic:17,fic:17:A=side4:e5f2b495c7fe,fic:17:side4,generic,4,1.0,4,0.0,0.8,511,93,138,0.0,0.8,0.0,0.8,0.0,0.8
fic:17,fic:17:A=side4:e5f2b495c7fe,fic:17:side4,conditioned,4,1.0,4,1.0,0.6,516,93,139,1.0,0.6,1.0,0.6,1.0,0.6
fic:17,fic:17:A=side4:e5f2b495c7fe,fic:17:side4,generic,6,1.0,6,1.0,1.0,665,121,179,1.0,1.0,1.0,1.0,1.0,1.0
fic:17,fic:17:A=side4:e5f2b495c7fe,fic:17:side4,conditioned,6,1.0,6,1.0,1.0,665,121,179,1.0,1.0,1.0,1.0,1.0,1.0
fic:17,fic:17:A=side5:662fa5d6f712,fic:17:side5,generic,2,1.0,2,0.0,0.4,358,63,96,0.0,0.4,0.0,0.4,0.0,0.4
fic:17,fic:17:A=side5:662fa5d6f712,fic:17:side5,conditioned,2,1.0,2,1.0,0.2,352,62,95,1.0,0.2,1.0,0.2,1.0,0.2
fic:17,fic:17:A=side5:662fa5d6f712,fic:17:side5,generic,4,1.0,4,0.0,0.8,511,93,138,0.0,0.8,0.0,0.8,0.0,0.8
fic:17,fic:17:A=side5:662fa5d6f712,fic:17:side5,conditioned,4,1.0,4,1.0,0.6,508,92,137,1.0,0.6,1.0,0.6,1.0,0.6
fic:17,fic:17:A=side5:662fa5d6f712,fic:17:side5,generic,6,1.0,6,1.0,1.0,665,121,179,1.0,1.0,1.0,1.0,1.0,1.0
fic:17,fic:17:A=side5:662fa5d6f712,fic:17:side5,conditioned,6,1.0,6,1.0,1.0,665,121,179,1.0,1.0,1.0,1.0,1.0,1.0
fic:17,fic:17:A=target:1ba68b240df2,fic:17:target,generic,2,1.0,2,1.0,0.2,358,63,96,1.0,0.2,1.0,0.2,1.0,0.2
fic:17,fic:17:A=target:1ba68b240df2,fic:17:target,conditioned,2,1.0,2,1.0,0.2,358,63,96,1.0,0.2,1.0,0.2,1.0,0.2
fic:17,fic:17:A=target:1ba68b240df2,fic:17:target,generic,4,1.0,4,1.0,0.6,511,93,138,1.0,0.6,1.0,0.6,1.0,0.6
fic:17,fic:17:A=target:1ba68b240df2,fic:17:target,conditioned,4,1.0,4,1.0,0.6,511,93,138,1.0,0.6,1.0,0.6,1.0,0.6
fic:17,fic:17:A=target:1ba68b240df2,fic:17:target,generic,6,1.0,6,1.0,1.0,665,121,179,1.0,1.0,1.0,1.0,1.0,1.0
fic:17,fic:17:A=target:1ba68b240df2,fic:17:target,conditioned,6,1.0,6,1.0,1.0,665,121,179,1.0,1.0,1.0,1.0,1.0,1.0
fic:17,fic:17:A=side3:2babee84fbf0,fic:17:side3,generic,2,1.0,2,1.0,0.2,358,63,96,1.0,0.2,1.0,0.2,1.0,0.2
fic:17,fic:17:A=side3:2babee84fbf0,fic:17:side3,conditioned,2,1.0,2,1.0,0.2,154,30,41,1.0,0.2,1.0,0.2,1.0,0.2
fic:17,fic:17:A=side3:2babee84fbf0,fic:17:side3,generic,4,1.0,4,1.0,0.6,511,93,138,1.0,0.6,1.0,0.6,1.0,0.6
fic:17,fic:17:A=side3:2babee84fbf0,fic:17:side3,conditioned,4,1.0,4,1.0,0.6,522,94,141,1.0,0.6,1.0,0.6,1.0,0.6
fic:17,fic:17:A=side3:2babee84fbf0,fic:17:side3,generic,6,1.0,6,1.0,1.0,665,121,179,1.0,1.0,1.0,1.0,1.0,1.0
fic:17,fic:17:A=side3:2babee84fbf0,fic:17:side3,conditioned,6,1.0,6,1.0,1.0,665,121,179,1.0,1.0,1.0,1.0,1.0,1.0
fic:18,fic:18:A=target:d409ee3cc583,fic:18:target,generic,2,1.0,2,0.0,0.4,174,34,47,0.0,0.4,0.0,0.4,0.0,0.4
fic:18,fic:18:A=target:d409ee3cc583,fic:18:target,conditioned,2,1.0,2,1.0,0.2,321,51,86,1.0,0.2,1.0,0.2,1.0,0.2
fic:18,fic:18:A=target:d409ee3cc583,fic:18:target,generic,4,1.0,4,0.0,0.8,434,74,117,0.0,0.4,0.0,0.5333333333333333,0.0,0.8
fic:18,fic:18:A=target:d409ee3cc583,fic:18:target,conditioned,4,1.0,4,1.0,0.6,531,87,143,1.0,0.4,1.0,0.4,1.0,0.6
fic:18,fic:18:A=target:d409ee3cc583,fic:18:target,generic,6,1.0,6,1.0,1.0,757,125,204,1.0,0.6,1.0,0.7333333333333333,1.0,1.0
fic:18,fic:18:A=target:d409ee3cc583,fic:18:target,conditioned,6,1.0,6,1.0,1.0,757,125,204,1.0,0.6,1.0,0.7333333333333333,1.0,1.0
fic:18,fic:18:A=side3:372548a9647e,fic:18:side3,generic,2,1.0,2,0.0,0.4,174,34,47,0.0,0.4,0.0,0.4,0.0,0.4
fic:18,fic:18:A=side3:372548a9647e,fic:18:side3,conditioned,2,1.0,2,1.0,0.2,355,53,95,0.0,0.2,0.0,0.2,1.0,0.2
fic:18,fic:18:A=side3:372548a9647e,fic:18:side3,generic,4,1.0,4,1.0,0.6,434,74,117,0.0,0.4,0.0,0.5333333333333333,1.0,0.6
fic:18,fic:18:A=side3:372548a9647e,fic:18:side3,conditioned,4,1.0,4,1.0,0.6,416,71,112,0.0,0.4,0.0,0.5333333333333333,1.0,0.6
fic:18,fic:18:A=side3:372548a9647e,fic:18:side3,generic,6,1.0,6,1.0,1.0,757,125,204,0.0,0.8,0.0,0.9333333333333332,1.0,1.0
fic:18,fic:18:A=side3:372548a9647e,fic:18:side3,conditioned,6,1.0,6,1.0,1.0,757,125,204,0.0,0.8,0.0,0.9333333333333332,1.0,1.0
fic:18,fic:18:A=side5:46559585119d,fic:18:side5,generic,2,1.0,2,1.0,0.2,174,34,47,1.0,0.2,1.0,0.2,1.0,0.2
fic:18,fic:18:A=side5:46559585119d,fic:18:side5,conditioned,2,1.0,2,1.0,0.2,337,55,91,1.0,0.2,1.0,0.2,1.0,0.2
fic:18,fic:18:A=side5:46559585119d,fic:18:side5,generic,4,1.0,4,1.0,0.6,434,74,117,1.0,0.2,1.0,0.3333333333333333,1.0,0.6
fic:18,fic:18:A=side5:46559585119d,fic:18:side5,conditioned,4,1.0,4,1.0,0.6,515,88,139,1.0,0.6,1.0,0.64,1.0,0.6
fic:18,fic:18:A=side5:46559585119d,fic:18:side5,generic,6,1.0,6,1.0,1.0,757,125,204,1.0,0.6,1.0,0.7333333333333333,1.0,1.0
fic:18,fic:18:A=side5:46559585119d,fic:18:side5,conditioned,6,1.0,6,1.0,1.0,757,125,204,1.0,0.6,1.0,0.7333333333333333,1.0,1.0
fic:18,fic:18:A=side2:25386cc20f9c,fic:18:side2,generic,2,1.0,2,0.0,0.4,174,34,47,0.0,0.4,0.0,0.4,0.0,0.4
fic:18,fic:18:A=side2:25386cc20f9c,fic:18:side2,conditioned,2,1.0,2,1.0,0.2,339,54,91,1.0,0.2,1.0,0.2,1.0,0.2
fic:18,fic:18:A=side2:25386cc20f9c,fic:18:side2,generic,4,1.0,4,1.0,0.6,434,74,117,1.0,0.2,1.0,0.3333333333333333,1.0,0.6
fic:18,fic:18:A=side2:25386cc20f9c,fic:18:side2,conditioned,4,1.0,4,1.0,0.6,563,93,152,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:18,fic:18:A=side2:25386cc20f9c,fic:18:side2,generic,6,1.0,6,1.0,1.0,757,125,204,1.0,0.6,1.0,0.7333333333333333,1.0,1.0
fic:18,fic:18:A=side2:25386cc20f9c,fic:18:side2,conditioned,6,1.0,6,1.0,1.0,757,125,204,1.0,0.6,1.0,0.7333333333333333,1.0,1.0
fic:18,fic:18:A=side4:d74d523eda1c,fic:18:side4,generic,2,1.0,2,0.0,0.4,174,34,47,0.0,0.4,0.0,0.4,0.0,0.4
fic:18,fic:18:A=side4:d74d523eda1c,fic:18:side4,conditioned,2,1.0,2,1.0,0.2,369,56,99,1.0,0.2,1.0,0.2,1.0,0.2
fic:18,fic:18:A=side4:d74d523eda1c,fic:18:side4,generic,4,1.0,4,1.0,0.6,434,74,117,0.0,0.4,0.6666666666666666,0.4,1.0,0.6
fic:18,fic:18:A=side4:d74d523eda1c,fic:18:side4,conditioned,4,1.0,4,1.0,0.6,579,92,156,0.0,0.4,0.6666666666666666,0.4,1.0,0.6
fic:18,fic:18:A=side4:d74d523eda1c,fic:18:side4,generic,6,1.0,6,1.0,1.0,757,125,204,0.0,0.8,0.6666666666666666,0.8,1.0,1.0
fic:18,fic:18:A=side4:d74d523eda1c,fic:18:side4,conditioned,6,1.0,6,1.0,1.0,757,125,204,0.0,0.8,0.6666666666666666,0.8,1.0,1.0
fic:18,fic:18:A=side1:761cc9c9ccc6,fic:18:side1,generic,2,1.0,2,1.0,0.2,174,34,47,1.0,0.2,1.0,0.2,1.0,0.2
fic:18,fic:18:A=side1:761cc9c9ccc6,fic:18:side1,conditioned,2,1.0,2,1.0,0.2,321,51,86,1.0,0.2,1.0,0.2,1.0,0.2
fic:18,fic:18:A=side1:761cc9c9ccc6,fic:18:side1,generic,4,1.0,4,0.0,0.8,434,74,117,0.0,0.4,0.0,0.5333333333333333,0.0,0.8
fic:18,fic:18:A=side1:761cc9c9ccc6,fic:18:side1,conditioned,4,1.0,4,1.0,0.6,531,87,143,1.0,0.4,1.0,0.4,1.0,0.6
fic:18,fic:18:A=side1:761cc9c9ccc6,fic:18:side1,generic,6,1.0,6,1.0,1.0,757,125,204,1.0,0.6,1.0,0.7333333333333333,1.0,1.0
fic:18,fic:18:A=side1:761cc9c9ccc6,fic:18:side1,conditioned,6,1.0,6,1.0,1.0,757,125,204,1.0,0.6,1.0,0.7333333333333333,1.0,1.0
fic:19,fic:19:A=side3:120d3c1a221f,fic:19:side3,generic,2,1.0,2,0.0,0.4,266,49,71,0.0,0.4,0.0,0.4,0.0,0.4
fic:19,fic:19:A=side3:120d3c1a221f,fic:19:side3,conditioned,2,1.0,2,1.0,0.2,231,42,62,0.0,0.2,0.5,0.2,1.0,0.2
fic:19,fic:19:A=side3:120d3c1a221f,fic:19:side3,generic,4,1.0,4,1.0,0.6,391,73,105,0.0,0.6,0.5,0.6,1.0,0.6
fic:19,fic:19:A=side3:120d3c1a221f,fic:19:side3,conditioned,4,1.0,4,1.0,0.6,404,75,109,0.0,0.6,0.5,0.6,1.0,0.6
fic:19,fic:19:A=side3:120d3c1a221f,fic:19:side3,generic,6,1.0,6,1.0,1.0,526,99,142,0.0,1.0,0.5,1.0,1.0,1.0
fic:19,fic:19:A=side3:120d3c1a221f,fic:19:side3,conditioned,6,1.0,6,1.0,1.0,526,99,142,0.0,1.0,0.5,1.0,1.0,1.0
fic:19,fic:19:A=side2:bfa93d13676a,fic:19:side2,generic,2,1.0,2,1.0,0.2,266,49,71,1.0,0.2,1.0,0.2,1.0,0.2
fic:19,fic:19:A=side2:bfa93d13676a,fic:19:side2,conditioned,2,1.0,2,1.0,0.2,179,33,48,1.0,0.0,1.0,0.1,1.0,0.2
fic:19,fic:19:A=side2:bfa93d13676a,fic:19:side2,generic,4,1.0,4,1.0,0.6,391,73,105,1.0,0.4,1.0,0.5,1.0,0.6
fic:19,fic:19:A=side2:bfa93d13676a,fic:19:side2,conditioned,4,1.0,4,1.0,0.6,409,75,110,1.0,0.2,1.0,0.3,1.0,0.6
fic:19,fic:19:A=side2:bfa93d13676a,fic:19:side2,generic,6,1.0,6,1.0,1.0,526,99,142,1.0,0.8,1.0,0.9,1.0,1.0
fic:19,fic:19:A=side2:bfa93d13676a,fic:19:side2,conditioned,6,1.0,6,1.0,1.0,526,99,142,1.0,0.8,1.0,0.9,1.0,1.0
fic:19,fic:19:A=side5:e76daae66dd0,fic:19:side5,generic,2,1.0,2,0.0,0.4,266,49,71,0.0,0.4,0.0,0.4,0.0,0.4
fic:19,fic:19:A=side5:e76daae66dd0,fic:19:side5,conditioned,2,1.0,2,1.0,0.2,223,42,60,1.0,0.2,1.0,0.2,1.0,0.2
fic:19,fic:19:A=side5:e76daae66dd0,fic:19:side5,generic,4,1.0,4,0.0,0.8,391,73,105,0.0,0.6,0.0,0.7,0.0,0.8
fic:19,fic:19:A=side5:e76daae66dd0,fic:19:side5,conditioned,4,1.0,4,1.0,0.6,348,66,94,1.0,0.4,1.0,0.5,1.0,0.6
fic:19,fic:19:A=side5:e76daae66dd0,fic:19:side5,generic,6,1.0,6,1.0,1.0,526,99,142,1.0,0.8,1.0,0.9,1.0,1.0
