chain_id,arm,block,derived,pair_id,stage,depth,model_id,model_key,family,tier,parameters_b,from_model_key,from_parameters_b,transition_type,family_changed,size_direction,size_ratio,log_size_change,handoff_prompt_tokens,handoff_completion_tokens,handoff_cost_usd,handoff_provider,handoff_finish_reason,previous_characters,handoff_characters,handoff_tokens,length_ratio,lexical_similarity,novel_token_rate,ngram_copy_rate,semantic_preserved,semantic_verdict,fact_A_survived,fact_B_survived,transition_label_target,transition_label_heldout,answerer_role,answerer_model_id,target_pred,target_em,target_f1,target_judge_correct,heldout_pred,heldout_f1,heldout_judge_correct,answer_prompt_tokens,answer_completion_tokens
homog_small_matched::57295b5b1d04691400779315__57295b5b1d04691400779318,homog_small_matched,matched_small,True,57295b5b1d04691400779315__57295b5b1d04691400779318,4,4,google/gemma-3-12b-it,gemma_small,gemma,small,12.2,gemma_small,12.2,same_family_size_same,False,same,1.0,0.0,207,83,2.28e-05,DeepInfra,stop,360,363,45,1.0083,0.9333,0.0667,0.5854,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Phycobilisomes,1.0,1.0,1,Cell walls,0.0,0,,
homog_small_matched::57295b5b1d04691400779315__57295b5b1d04691400779318,homog_small_matched,matched_small,True,57295b5b1d04691400779315__57295b5b1d04691400779318,5,5,google/gemma-3-12b-it,gemma_small,gemma,small,12.2,gemma_small,12.2,same_family_size_same,False,same,1.0,0.0,208,83,2.285e-05,DeepInfra,stop,363,363,45,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Phycobilisomes,1.0,1.0,1,Cell walls,0.0,0,,
homog_small_matched::57295b5b1d04691400779315__57295b5b1d04691400779318,homog_small_matched,matched_small,True,57295b5b1d04691400779315__57295b5b1d04691400779318,6,6,google/gemma-3-12b-it,gemma_small,gemma,small,12.2,gemma_small,12.2,same_family_size_same,False,same,1.0,0.0,208,83,2.285e-05,DeepInfra,stop,363,363,45,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Phycobilisomes,1.0,1.0,1,Cell walls,0.0,0,,
homog_small_matched::57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,homog_small_matched,matched_small,True,57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,1,1,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,,,source_to_first_agent,,none,,,1898,28,3.936e-05,Novita,stop,8022,78,12,0.0097,0.0194,0.0,0.5,0.0,MAJOR_LOSS,1,0,semantic_drift,information_loss,primary,meta-llama/llama-3.1-8b-instruct,Emperor Gegeen Khan,0.0,0.8,1,Ayurbarwada,0.0,0,,
homog_small_matched::57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,homog_small_matched,matched_small,True,57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,2,2,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,149,30,4.18e-06,DeepInfra,stop,78,92,13,1.1795,0.72,0.3077,0.1111,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Emperor Gegeen Khan,0.0,0.8,1,Unknown,0.0,0,,
homog_small_matched::57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,homog_small_matched,matched_small,True,57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,3,3,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,151,30,4.22e-06,DeepInfra,stop,92,92,13,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Emperor Gegeen Khan,0.0,0.8,1,Unknown,0.0,0,,
homog_small_matched::57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,homog_small_matched,matched_small,True,57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,4,4,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,152,27,4.39e-06,Novita,stop,92,75,11,0.8152,0.9167,0.0,1.0,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Emperor Gegeen Khan,0.0,0.8,1,Toghan Temür,0.0,0,,
homog_small_matched::57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,homog_small_matched,matched_small,True,57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,5,5,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,149,27,4.33e-06,Novita,stop,75,78,11,1.04,0.8182,0.1818,0.1429,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Gegeen Khan,1.0,1.0,1,Unknown,0.0,0,,
homog_small_matched::57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,homog_small_matched,matched_small,True,57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,6,6,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,149,35,4.73e-06,Novita,stop,78,114,16,1.4615,0.8148,0.3125,0.25,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Gegeen Khan,1.0,1.0,1,Unknown,0.0,0,,
homog_small_matched::5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,homog_small_matched,matched_small,True,5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,1,1,qwen/qwen3-8b,qwen_small,qwen,small,8.2,,,source_to_first_agent,,none,,,1803,235,0.00031788,Alibaba,stop,7935,1100,148,0.1386,0.1807,0.223,0.2153,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,"£42,090",1.0,1.0,1,The United States and Canada,0.0,1,,
homog_small_matched::5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,homog_small_matched,matched_small,True,5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,2,2,qwen/qwen3-8b,qwen_small,qwen,small,8.2,qwen_small,8.2,same_family_size_same,False,same,1.0,0.0,363,231,0.00014758,Alibaba,stop,1100,1092,147,0.9927,0.9559,0.0408,0.8112,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,"£42,090",1.0,1.0,1,The United States and Canada,0.0,1,,
homog_small_matched::5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,homog_small_matched,matched_small,True,5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,3,3,qwen/qwen3-8b,qwen_small,qwen,small,8.2,qwen_small,8.2,same_family_size_same,False,same,1.0,0.0,359,219,0.00014165,Alibaba,stop,1092,1013,139,0.9277,0.951,0.0216,0.9259,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,"£42,090",1.0,1.0,1,The United States and Canada,0.0,1,,
homog_small_matched::5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,homog_small_matched,matched_small,True,5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,4,4,qwen/qwen3-8b,qwen_small,qwen,small,8.2,qwen_small,8.2,same_family_size_same,False,same,1.0,0.0,347,219,0.00014024,Alibaba,stop,1013,1027,139,1.0138,0.9856,0.0144,0.9111,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,"£42,090",1.0,1.0,1,The United States and Canada,0.0,1,,
homog_small_matched::5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,homog_small_matched,matched_small,True,5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,5,5,qwen/qwen3-8b,qwen_small,qwen,small,8.2,qwen_small,8.2,same_family_size_same,False,same,1.0,0.0,347,219,0.00014024,Alibaba,stop,1027,1012,139,0.9854,0.9784,0.0216,0.9111,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,"£42,090",1.0,1.0,1,The United States and Canada,0.0,1,,
homog_small_matched::5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,homog_small_matched,matched_small,True,5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,6,6,qwen/qwen3-8b,qwen_small,qwen,small,8.2,qwen_small,8.2,same_family_size_same,False,same,1.0,0.0,347,219,0.00014024,Alibaba,stop,1012,1027,139,1.0148,0.9784,0.0216,0.9111,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,"£42,090",1.0,1.0,1,The United States and Canada,0.0,1,,
homog_small_matched::5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,homog_small_matched,matched_small,True,5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,1,1,mistralai/ministral-8b,mistral_small,mistral,small,8.0,,,source_to_first_agent,,none,,,1648,44,0.00018612,Mistral,stop,7501,213,31,0.0284,0.0389,0.3226,0.0,0.0,MAJOR_LOSS,1,0,semantic_drift,information_loss,primary,meta-llama/llama-3.1-8b-instruct,Alfred Drury,1.0,1.0,1,Two,0.0,0,,
homog_small_matched::5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,homog_small_matched,matched_small,True,5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,2,2,mistralai/ministral-8b,mistral_small,mistral,small,8.0,mistral_small,8.0,same_family_size_same,False,same,1.0,0.0,161,44,2.255e-05,Mistral,stop,213,235,34,1.1033,0.7385,0.2941,0.0667,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Alfred Drury,1.0,1.0,1,Two,0.0,0,,
homog_small_matched::5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,homog_small_matched,matched_small,True,5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,3,3,mistralai/ministral-8b,mistral_small,mistral,small,8.0,mistral_small,8.0,same_family_size_same,False,same,1.0,0.0,161,44,2.255e-05,Mistral,stop,235,235,34,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Alfred Drury,1.0,1.0,1,Two,0.0,0,,
homog_small_matched::5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,homog_small_matched,matched_small,True,5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,4,4,mistralai/ministral-8b,mistral_small,mistral,small,8.0,mistral_small,8.0,same_family_size_same,False,same,1.0,0.0,161,44,2.255e-05,Mistral,stop,235,235,34,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Alfred Drury,1.0,1.0,1,Two,0.0,0,,
homog_small_matched::5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,homog_small_matched,matched_small,True,5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,5,5,mistralai/ministral-8b,mistral_small,mistral,small,8.0,mistral_small,8.0,same_family_size_same,False,same,1.0,0.0,161,44,2.255e-05,Mistral,stop,235,235,34,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Alfred Drury,1.0,1.0,1,2,0.0,0,,
homog_small_matched::5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,homog_small_matched,matched_small,True,5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,6,6,mistralai/ministral-8b,mistral_small,mistral,small,8.0,mistral_small,8.0,same_family_size_same,False,same,1.0,0.0,161,44,2.255e-05,Mistral,stop,235,235,34,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Alfred Drury,1.0,1.0,1,2,0.0,0,,
homog_small_matched::56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,homog_small_matched,matched_small,True,56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,1,1,google/gemma-3-12b-it,gemma_small,gemma,small,12.2,,,source_to_first_agent,,none,,,1882,106,0.00011,DeepInfra,stop,7876,441,52,0.056,0.0805,0.0769,0.625,0.5,MINOR_LOSS,1,1,semantic_drift,semantic_drift,primary,meta-llama/llama-3.1-8b-instruct,Charged particle beam weapons,1.0,1.0,1,Millions of volts,0.5,1,,
homog_small_matched::56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,homog_small_matched,matched_small,True,56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,2,2,google/gemma-3-12b-it,gemma_small,gemma,small,12.2,gemma_small,12.2,same_family_size_same,False,same,1.0,0.0,227,91,2.5e-05,DeepInfra,stop,441,410,50,0.9297,0.6863,0.3,0.1957,1.0,EQUIVALENT,0,1,critical_detail_loss,benign_paraphrase,primary,meta-llama/llama-3.1-8b-instruct,Superweapons,0.0,0.0,0,Millions of volts,0.5,1,,
homog_small_matched::56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,homog_small_matched,matched_small,True,56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,3,3,google/gemma-3-12b-it,gemma_small,gemma,small,12.2,gemma_small,12.2,same_family_size_same,False,same,1.0,0.0,212,91,2.425e-05,DeepInfra,stop,410,404,49,0.9854,0.9899,0.0,0.9111,1.0,EQUIVALENT,0,1,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Superweapons,0.0,0.0,0,Millions of volts,0.5,1,,
homog_small_matched::56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,homog_small_matched,matched_small,True,56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,4,4,google/gemma-3-12b-it,gemma_small,gemma,small,12.2,gemma_small,12.2,same_family_size_same,False,same,1.0,0.0,212,88,2.38e-05,DeepInfra,stop,404,393,48,0.9728,0.9691,0.0208,0.7955,1.0,EQUIVALENT,0,1,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Superweapon,0.0,0.0,0,Millions of volts,0.5,1,,
homog_small_matched::56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,homog_small_matched,matched_small,True,56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,5,5,google/gemma-3-12b-it,gemma_small,gemma,small,12.2,gemma_small,12.2,same_family_size_same,False,same,1.0,0.0,209,92,2.425e-05,DeepInfra,stop,393,398,49,1.0127,0.9897,0.0204,0.8889,1.0,EQUIVALENT,0,1,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Superweapons,0.0,0.0,0,Millions of volts,0.5,1,,
homog_small_matched::56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,homog_small_matched,matched_small,True,56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,6,6,google/gemma-3-12b-it,gemma_small,gemma,small,12.2,gemma_small,12.2,same_family_size_same,False,same,1.0,0.0,213,92,2.445e-05,DeepInfra,stop,398,398,49,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,0,1,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Superweapons,0.0,0.0,0,Millions of volts,0.5,1,,
homog_small_matched::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_small_matched,matched_small,True,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,1,1,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,,,source_to_first_agent,,none,,,1787,178,4.286e-05,DeepInfra,stop,7911,848,103,0.1072,0.089,0.4757,0.2323,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,Indefinite,0.0,0,,
homog_small_matched::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_small_matched,matched_small,True,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,2,2,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,317,44,8.54e-06,Novita,stop,848,217,26,0.2559,0.4031,0.0,0.5455,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,4 years,0.0,0,,
homog_small_matched::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_small_matched,matched_small,True,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,3,3,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,202,43,1.354e-05,Groq,stop,217,214,25,0.9862,0.9412,0.04,0.7619,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,Indefinite,0.0,0,,
homog_small_matched::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_small_matched,matched_small,True,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,4,4,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,201,43,1.349e-05,Groq,stop,214,214,25,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,Indefinite,0.0,0,,
homog_small_matched::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_small_matched,matched_small,True,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,5,5,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,201,43,1.349e-05,Groq,stop,214,214,25,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,Indefinite,0.0,0,,
homog_small_matched::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_small_matched,matched_small,True,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,6,6,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,182,40,5.64e-06,Novita,stop,214,197,23,0.9206,0.9583,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,Indefinite,0.0,0,,
homog_small_matched::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_small_matched,matched_small,True,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,1,1,qwen/qwen3-8b,qwen_small,qwen,small,8.2,,,source_to_first_agent,,none,,,1873,59,0.00024599,Alibaba,stop,7988,259,41,0.0324,0.0564,0.1951,0.5135,0.0,MAJOR_LOSS,1,0,semantic_drift,information_loss,primary,meta-llama/llama-3.1-8b-instruct,Zorro,1.0,1.0,1,Time,0.0,0,,
homog_small_matched::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_small_matched,matched_small,True,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,2,2,qwen/qwen3-8b,qwen_small,qwen,small,8.2,qwen_small,8.2,same_family_size_same,False,same,1.0,0.0,195,49,4.511e-05,Alibaba,stop,259,211,32,0.8147,0.6849,0.2188,0.25,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Zorro,1.0,1.0,1,Variety,0.0,0,,
homog_small_matched::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_small_matched,matched_small,True,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,3,3,qwen/qwen3-8b,qwen_small,qwen,small,8.2,qwen_small,8.2,same_family_size_same,False,same,1.0,0.0,185,49,4.394e-05,Alibaba,stop,211,211,32,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Zorro,1.0,1.0,1,Variety,0.0,0,,
homog_small_matched::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_small_matched,matched_small,True,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,4,4,qwen/qwen3-8b,qwen_small,qwen,small,8.2,qwen_small,8.2,same_family_size_same,False,same,1.0,0.0,185,49,4.394e-05,Alibaba,stop,211,211,32,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Zorro,1.0,1.0,1,Variety,0.0,0,,
homog_small_matched::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_small_matched,matched_small,True,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,5,5,qwen/qwen3-8b,qwen_small,qwen,small,8.2,qwen_small,8.2,same_family_size_same,False,same,1.0,0.0,185,49,4.394e-05,Alibaba,stop,211,211,32,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Zorro,1.0,1.0,1,Variety,0.0,0,,
homog_small_matched::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_small_matched,matched_small,True,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,6,6,qwen/qwen3-8b,qwen_small,qwen,small,8.2,qwen_small,8.2,same_family_size_same,False,same,1.0,0.0,185,49,4.394e-05,Alibaba,stop,211,211,32,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Zorro,1.0,1.0,1,Variety,0.0,0,,
homog_small_matched::56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,homog_small_matched,matched_small,True,56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,1,1,mistralai/ministral-8b,mistral_small,mistral,small,8.0,,,source_to_first_agent,,none,,,1788,24,0.00019932,Mistral,stop,7953,79,12,0.0099,0.0186,0.0833,0.25,0.0,MAJOR_LOSS,1,0,semantic_drift,information_loss,primary,meta-llama/llama-3.1-8b-instruct,Erfurt,0.0,0.4,1,Money,0.0,0,,
homog_small_matched::56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,homog_small_matched,matched_small,True,56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,2,2,mistralai/ministral-8b,mistral_small,mistral,small,8.0,mistral_small,8.0,same_family_size_same,False,same,1.0,0.0,139,24,1.793e-05,Mistral,stop,79,79,12,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Erfurt,0.0,0.4,1,Money,0.0,0,,
homog_small_matched::56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,homog_small_matched,matched_small,True,56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,3,3,mistralai/ministral-8b,mistral_small,mistral,small,8.0,mistral_small,8.0,same_family_size_same,False,same,1.0,0.0,139,24,1.793e-05,Mistral,stop,79,79,12,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Erfurt,0.0,0.4,1,Money,0.0,0,,
homog_small_matched::56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,homog_small_matched,matched_small,True,56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,4,4,mistralai/ministral-8b,mistral_small,mistral,small,8.0,mistral_small,8.0,same_family_size_same,False,same,1.0,0.0,139,24,1.793e-05,Mistral,stop,79,79,12,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Erfurt,0.0,0.4,1,Money,0.0,0,,
homog_small_matched::56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,homog_small_matched,matched_small,True,56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,5,5,mistralai/ministral-8b,mistral_small,mistral,small,8.0,mistral_small,8.0,same_family_size_same,False,same,1.0,0.0,139,24,1.793e-05,Mistral,stop,79,79,12,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Erfurt,0.0,0.4,1,Money,0.0,0,,
homog_small_matched::56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,homog_small_matched,matched_small,True,56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,6,6,mistralai/ministral-8b,mistral_small,mistral,small,8.0,mistral_small,8.0,same_family_size_same,False,same,1.0,0.0,139,24,1.793e-05,Mistral,stop,79,79,12,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Erfurt,0.0,0.4,1,Money,0.0,0,,
homog_small_matched::5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,homog_small_matched,matched_small,True,5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,1,1,google/gemma-3-12b-it,gemma_small,gemma,small,12.2,,,source_to_first_agent,,none,,,1948,106,0.0001133,DeepInfra,stop,8211,412,57,0.0502,0.0887,0.0351,0.8113,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Ming-Tan,1.0,1.0,1,Jin Yang,0.0,0,,
homog_small_matched::5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,homog_small_matched,matched_small,True,5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,2,2,google/gemma-3-12b-it,gemma_small,gemma,small,12.2,gemma_small,12.2,same_family_size_same,False,same,1.0,0.0,232,115,2.885e-05,DeepInfra,stop,412,455,55,1.1044,0.6964,0.2909,0.0392,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Ming-Tan,1.0,1.0,1,Jin Yangtze River region,0.0,0,,
homog_small_matched::5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,homog_small_matched,matched_small,True,5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,3,3,google/gemma-3-12b-it,gemma_small,gemma,small,12.2,gemma_small,12.2,same_family_size_same,False,same,1.0,0.0,241,112,2.885e-05,DeepInfra,stop,455,468,60,1.0286,0.7652,0.2667,0.2679,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Ming-Tan,1.0,1.0,1,Xanadu,0.0,0,,
homog_small_matched::5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,homog_small_matched,matched_small,True,5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,4,4,google/gemma-3-12b-it,gemma_small,gemma,small,12.2,gemma_small,12.2,same_family_size_same,False,same,1.0,0.0,238,113,2.885e-05,DeepInfra,stop,468,471,59,1.0064,0.7899,0.2034,0.3818,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Ming-Tan,1.0,1.0,1,Kaifeng,1.0,1,,
